visit_datetime,rolling_avg_wait_time,rolling_avg_satisfaction,rolling_left_without_being_seen_rate,rolling_avg_nurse_patient_ratio,anomaly_count
2024-04-16T05:39:44.000000,79.9,2.54,0.04,3.48,0
2024-04-16T07:27:19.000000,79.42,2.54,0.04,3.42,0
2024-04-16T07:33:36.000000,79.68,2.54,0.04,3.42,0
2024-04-16T08:44:04.000000,82.24,2.5,0.04,3.46,0
2024-04-16T09:27:57.000000,81.08,2.54,0.04,3.42,0
2024-04-16T10:11:26.000000,77.44,2.6,0.04,3.38,0
2024-04-16T13:57:01.000000,75.58,2.66,0.04,3.34,0
2024-04-16T14:12:12.000000,74.68,2.68,0.04,3.34,0
2024-04-16T14:17:19.000000,75.1,2.68,0.06,3.36,0
2024-04-16T14:29:58.000000,73.02,2.72,0.06,3.32,0
2024-04-16T14:36:38.000000,76.46,2.66,0.06,3.32,0
2024-04-16T14:40:43.000000,77.38,2.64,0.06,3.32,0
2024-04-16T15:44:05.000000,77.34,2.64,0.06,3.32,0
2024-04-16T19:48:36.000000,78.7,2.6,0.06,3.32,0
2024-04-16T20:14:39.000000,78.62,2.6,0.06,3.34,0
2024-04-16T21:00:08.000000,80.0,2.54,0.06,3.38,0
2024-04-16T21:38:35.000000,79.56,2.54,0.06,3.34,0
2024-04-16T22:24:04.000000,79.44,2.54,0.06,3.32,0
2024-04-17T00:19:27.000000,77.9,2.58,0.06,3.26,0
2024-04-17T02:50:00.000000,79.28,2.54,0.06,3.28,0
2024-04-17T04:31:48.000000,80.46,2.52,0.06,3.32,0
2024-04-17T05:43:42.000000,80.38,2.52,0.06,3.3,0
2024-04-17T05:51:29.000000,80.08,2.54,0.06,3.28,0
2024-04-17T07:55:30.000000,83.52,2.46,0.06,3.34,1
2024-04-17T08:07:53.000000,83.62,2.46,0.06,3.34,1
2024-04-17T09:57:15.000000,81.82,2.52,0.06,3.28,0
2024-04-17T10:44:44.000000,80.04,2.58,0.06,3.22,0
2024-04-17T12:58:45.000000,80.46,2.58,0.06,3.22,0
2024-04-17T13:26:07.000000,81.5,2.54,0.06,3.22,0
2024-04-17T14:02:29.000000,81.5,2.54,0.06,3.2,0
2024-04-17T16:03:34.000000,81.32,2.56,0.06,3.18,0
2024-04-17T18:03:28.000000,80.04,2.56,0.06,3.16,0
2024-04-17T19:09:56.000000,78.38,2.62,0.06,3.18,0
2024-04-17T20:30:59.000000,78.62,2.6,0.06,3.2,0
2024-04-17T22:16:51.000000,76.8,2.66,0.06,3.18,0
2024-04-18T02:15:12.000000,74.8,2.72,0.06,3.18,0
2024-04-18T03:53:37.000000,73.26,2.76,0.06,3.16,0
2024-04-18T03:59:06.000000,73.48,2.78,0.06,3.2,0
2024-04-18T04:15:48.000000,73.52,2.78,0.06,3.18,0
2024-04-18T04:30:45.000000,73.38,2.78,0.06,3.2,0
2024-04-18T05:00:05.000000,75.5,2.72,0.06,3.24,0
2024-04-18T05:31:31.000000,73.06,2.78,0.06,3.22,0
2024-04-18T05:40:41.000000,71.44,2.84,0.06,3.22,0
2024-04-18T10:00:33.000000,70.6,2.9,0.06,3.22,0
2024-04-18T12:57:48.000000,71.7,2.86,0.06,3.24,0
2024-04-18T14:49:39.000000,72.16,2.84,0.06,3.26,0
2024-04-18T15:38:07.000000,73.0,2.82,0.06,3.3,0
2024-04-18T16:37:45.000000,74.1,2.8,0.06,3.3,0
2024-04-18T19:13:20.000000,71.46,2.88,0.06,3.24,0
2024-04-19T00:01:04.000000,72.22,2.86,0.06,3.3,0
2024-04-19T00:14:05.000000,72.44,2.86,0.04,3.3,0
2024-04-19T07:33:35.000000,76.06,2.8,0.04,3.36,0
2024-04-19T07:44:34.000000,79.54,2.74,0.04,3.42,0
2024-04-19T07:58:17.000000,78.32,2.76,0.04,3.42,0
2024-04-19T09:49:17.000000,77.36,2.8,0.04,3.38,0
2024-04-19T11:01:54.000000,76.82,2.82,0.04,3.34,0
2024-04-19T11:20:06.000000,76.84,2.82,0.04,3.36,0
2024-04-19T11:33:53.000000,76.06,2.86,0.04,3.32,0
2024-04-19T12:40:54.000000,75.24,2.86,0.02,3.28,0
2024-04-19T15:00:44.000000,76.56,2.82,0.02,3.28,0
2024-04-19T16:44:50.000000,73.3,2.88,0.02,3.28,0
2024-04-19T18:44:32.000000,72.9,2.88,0.02,3.28,0
2024-04-19T20:28:36.000000,71.36,2.92,0.02,3.26,0
2024-04-19T21:37:17.000000,71.52,2.92,0.02,3.24,0
2024-04-20T00:44:17.000000,72.5,2.9,0.02,3.24,0
2024-04-20T01:02:59.000000,71.38,2.94,0.02,3.26,0
2024-04-20T02:30:43.000000,74.26,2.88,0.02,3.32,0
2024-04-20T03:11:58.000000,74.52,2.88,0.02,3.32,0
2024-04-20T04:54:09.000000,74.7,2.88,0.02,3.34,0
2024-04-20T08:37:37.000000,72.1,2.96,0.02,3.28,0
2024-04-20T11:09:42.000000,70.76,3.0,0.02,3.22,0
2024-04-20T11:11:06.000000,68.52,3.08,0.02,3.16,0
2024-04-20T13:37:23.000000,69.1,3.06,0.02,3.16,0
2024-04-20T14:28:55.000000,65.8,3.14,0.02,3.08,0
2024-04-20T19:21:54.000000,65.32,3.16,0.02,3.1,0
2024-04-20T20:13:33.000000,65.88,3.14,0.02,3.14,0
2024-04-20T23:36:55.000000,67.3,3.1,0.02,3.18,0
2024-04-20T23:51:02.000000,67.08,3.1,0.02,3.18,0
2024-04-21T01:58:42.000000,67.3,3.08,0.02,3.2,0
2024-04-21T03:38:07.000000,66.84,3.08,0.02,3.2,0
2024-04-21T04:23:13.000000,67.88,3.04,0.02,3.22,0
2024-04-21T05:40:09.000000,68.56,3.04,0.02,3.24,0
2024-04-21T06:17:10.000000,69.36,3.0,0.02,3.22,0
2024-04-21T06:25:24.000000,69.5,3.0,0.02,3.26,0
2024-04-21T07:52:35.000000,70.96,2.96,0.02,3.28,0
2024-04-21T07:53:21.000000,72.1,2.92,0.02,3.3,0
2024-04-21T09:05:20.000000,71.18,2.96,0.02,3.28,0
2024-04-21T10:02:08.000000,70.94,2.96,0.02,3.26,0
2024-04-21T10:38:16.000000,70.5,2.98,0.02,3.26,0
2024-04-21T17:44:03.000000,71.46,2.96,0.02,3.28,0
2024-04-21T18:43:29.000000,69.62,3.02,0.02,3.28,0
2024-04-21T20:09:34.000000,69.12,3.04,0.02,3.26,0
2024-04-21T23:19:17.000000,68.6,3.06,0.02,3.22,0
2024-04-21T23:20:08.000000,70.28,2.98,0.02,3.26,0
2024-04-22T02:57:05.000000,71.94,2.94,0.02,3.28,0
2024-04-22T03:54:21.000000,72.86,2.92,0.04,3.3,0
2024-04-22T05:46:48.000000,72.14,2.94,0.04,3.28,0
2024-04-22T08:27:02.000000,72.0,2.94,0.04,3.26,0
2024-04-22T12:34:48.000000,72.1,2.92,0.04,3.24,0
2024-04-22T14:46:33.000000,71.34,2.96,0.04,3.2,0
2024-04-22T18:43:27.000000,68.5,3.04,0.04,3.12,0
2024-04-22T20:56:43.000000,66.38,3.06,0.04,3.1,0
2024-04-22T22:42:22.000000,66.34,3.06,0.04,3.08,0
2024-04-23T00:50:52.000000,65.8,3.06,0.04,3.04,0
2024-04-23T01:10:27.000000,66.02,3.04,0.04,3.08,0
2024-04-23T01:36:31.000000,69.14,2.96,0.04,3.14,0
2024-04-23T01:46:51.000000,69.96,2.94,0.04,3.16,0
2024-04-23T07:35:38.000000,70.14,2.94,0.04,3.2,0
2024-04-23T08:21:01.000000,68.64,3.0,0.04,3.18,0
2024-04-23T09:28:39.000000,66.96,3.06,0.04,3.2,0
2024-04-23T12:45:12.000000,66.58,3.06,0.04,3.18,0
2024-04-23T14:13:19.000000,65.78,3.08,0.04,3.16,0
2024-04-23T14:59:04.000000,67.68,3.02,0.06,3.2,0
2024-04-23T15:21:38.000000,67.7,3.02,0.06,3.2,0
2024-04-23T16:17:29.000000,65.94,3.06,0.06,3.14,0
2024-04-23T16:28:46.000000,65.64,3.08,0.06,3.08,0
2024-04-23T17:51:12.000000,64.04,3.1,0.06,3.04,0
2024-04-23T18:06:51.000000,63.54,3.12,0.06,3.0,0
2024-04-23T18:11:54.000000,64.54,3.1,0.06,3.04,0
2024-04-23T18:15:38.000000,66.42,3.02,0.06,3.06,0
2024-04-23T18:18:14.000000,71.3,2.94,0.08,3.14,0
2024-04-23T18:48:50.000000,75.02,2.86,0.08,3.22,0
2024-04-23T22:49:41.000000,74.92,2.86,0.08,3.22,0
2024-04-24T00:01:54.000000,76.92,2.78,0.08,3.3,0
2024-04-24T10:10:18.000000,77.36,2.76,0.08,3.28,0
2024-04-24T10:34:00.000000,76.72,2.8,0.08,3.26,0
2024-04-24T11:50:20.000000,75.4,2.84,0.08,3.24,0
2024-04-24T11:56:35.000000,73.7,2.9,0.06,3.24,0
2024-04-24T16:01:05.000000,72.16,2.98,0.06,3.18,0
2024-04-24T16:36:44.000000,73.06,2.96,0.06,3.16,0
2024-04-24T18:15:25.000000,74.44,2.96,0.08,3.14,0
2024-04-24T21:22:02.000000,72.66,3.02,0.08,3.12,0
2024-04-24T23:00:39.000000,74.1,3.0,0.1,3.16,1
2024-04-24T23:33:52.000000,73.68,3.02,0.1,3.12,1
2024-04-25T04:43:01.000000,73.28,3.02,0.1,3.1,1
2024-04-25T06:19:44.000000,74.16,3.0,0.1,3.08,1
2024-04-25T07:19:02.000000,74.1,3.0,0.1,3.06,1
2024-04-25T12:51:24.000000,76.58,2.92,0.1,3.12,1
2024-04-25T15:09:44.000000,78.54,2.86,0.1,3.16,1
2024-04-25T17:28:29.000000,77.38,2.88,0.1,3.12,1
2024-04-25T18:06:20.000000,77.12,2.9,0.1,3.06,1
2024-04-25T19:46:52.000000,80.06,2.82,0.1,3.1,1
2024-04-26T00:13:53.000000,80.68,2.78,0.1,3.16,1
2024-04-26T01:23:52.000000,79.78,2.82,0.1,3.14,1
2024-04-26T01:32:16.000000,78.9,2.82,0.1,3.14,1
2024-04-26T07:21:56.000000,77.96,2.84,0.08,3.1,0
2024-04-26T08:24:52.000000,77.72,2.84,0.08,3.1,0
2024-04-26T10:22:00.000000,75.06,2.9,0.08,3.06,0
2024-04-26T10:31:37.000000,75.04,2.92,0.08,3.06,0
2024-04-26T10:37:54.000000,75.28,2.9,0.08,3.08,0
2024-04-26T11:06:02.000000,79.32,2.82,0.08,3.16,0
2024-04-26T13:19:17.000000,77.74,2.86,0.08,3.12,0
2024-04-26T13:46:27.000000,74.58,2.92,0.08,3.1,0
2024-04-26T14:10:03.000000,74.92,2.92,0.08,3.14,0
2024-04-26T14:45:03.000000,78.7,2.86,0.08,3.16,0
2024-04-26T15:08:09.000000,76.1,2.92,0.08,3.14,0
2024-04-26T15:23:35.000000,75.18,2.96,0.08,3.12,0
2024-04-26T17:00:05.000000,77.92,2.88,0.08,3.14,0
2024-04-26T22:53:52.000000,79.72,2.82,0.08,3.18,0
2024-04-26T23:09:17.000000,79.78,2.82,0.08,3.18,0
2024-04-27T01:01:26.000000,79.98,2.82,0.08,3.18,0
2024-04-27T01:03:45.000000,79.48,2.84,0.08,3.2,0
2024-04-27T02:51:26.000000,77.3,2.9,0.06,3.12,0
2024-04-27T03:21:29.000000,76.02,2.94,0.06,3.14,0
2024-04-27T03:46:47.000000,75.96,2.96,0.06,3.14,0
2024-04-27T07:58:14.000000,77.2,2.9,0.06,3.2,0
2024-04-27T08:44:55.000000,77.1,2.9,0.06,3.22,0
2024-04-27T09:29:10.000000,77.3,2.88,0.06,3.26,0
2024-04-27T11:12:02.000000,79.02,2.84,0.06,3.26,0
2024-04-27T11:20:27.000000,77.74,2.88,0.06,3.26,0
2024-04-27T13:39:34.000000,73.0,2.94,0.04,3.18,0
2024-04-27T13:42:29.000000,72.1,2.94,0.04,3.18,0
2024-04-27T13:43:02.000000,73.18,2.9,0.04,3.18,0
2024-04-27T16:22:10.000000,72.9,2.92,0.04,3.16,0
2024-04-27T18:43:02.000000,73.92,2.88,0.04,3.2,0
2024-04-27T19:05:04.000000,74.8,2.84,0.04,3.2,0
2024-04-27T20:22:10.000000,74.48,2.84,0.04,3.22,0
2024-04-28T05:26:15.000000,74.96,2.8,0.04,3.22,0
2024-04-28T06:34:41.000000,75.54,2.78,0.04,3.28,0
2024-04-28T07:23:59.000000,74.2,2.82,0.04,3.3,0
2024-04-28T07:37:47.000000,71.64,2.86,0.02,3.28,0
2024-04-28T08:08:20.000000,72.14,2.82,0.02,3.28,0
2024-04-28T10:50:34.000000,69.46,2.88,0.0,3.24,0
2024-04-28T11:16:06.000000,70.34,2.84,0.0,3.26,0
2024-04-28T12:15:40.000000,69.5,2.86,0.0,3.26,0
2024-04-28T18:22:23.000000,67.36,2.94,0.0,3.22,0
2024-04-28T18:23:26.000000,67.12,2.94,0.0,3.22,0
2024-04-28T19:40:07.000000,66.4,2.94,0.0,3.22,0
2024-04-28T21:02:53.000000,64.36,3.0,0.0,3.18,0
2024-04-28T21:29:22.000000,65.72,2.98,0.0,3.22,0
2024-04-28T21:31:53.000000,68.64,2.9,0.0,3.28,0
2024-04-28T22:19:05.000000,68.48,2.9,0.0,3.3,0
2024-04-29T01:30:52.000000,69.72,2.86,0.0,3.28,0
2024-04-29T01:48:10.000000,70.58,2.82,0.0,3.28,0
2024-04-29T05:18:48.000000,73.46,2.82,0.0,3.28,0
2024-04-29T11:19:40.000000,71.92,2.86,0.0,3.24,0
2024-04-29T12:07:46.000000,75.92,2.8,0.0,3.28,0
2024-04-29T16:30:09.000000,77.54,2.76,0.0,3.32,0
2024-04-29T16:30:38.000000,77.66,2.74,0.0,3.34,0
2024-04-29T17:34:10.000000,77.94,2.74,0.0,3.36,0
2024-04-29T19:17:53.000000,77.88,2.74,0.0,3.34,0
2024-04-29T20:08:12.000000,78.34,2.74,0.0,3.38,0
2024-04-29T22:01:57.000000,82.5,2.68,0.0,3.4,0
2024-04-29T23:16:28.000000,84.18,2.66,0.02,3.4,0
2024-04-29T23:38:49.000000,81.9,2.66,0.02,3.38,0
2024-04-30T00:38:06.000000,81.4,2.66,0.02,3.34,0
2024-04-30T01:01:27.000000,82.14,2.62,0.02,3.34,0
2024-04-30T01:23:04.000000,81.46,2.62,0.02,3.34,0
2024-04-30T03:52:54.000000,80.1,2.66,0.02,3.34,0
2024-04-30T06:05:40.000000,79.68,2.68,0.02,3.28,0
2024-04-30T10:19:59.000000,79.3,2.68,0.02,3.26,0
2024-04-30T11:13:18.000000,81.98,2.64,0.04,3.28,0
2024-04-30T16:26:05.000000,83.64,2.6,0.04,3.34,0
2024-04-30T17:16:36.000000,85.8,2.54,0.04,3.34,0
2024-04-30T19:55:59.000000,88.6,2.46,0.04,3.42,1
2024-05-01T00:38:05.000000,87.88,2.5,0.04,3.4,0
2024-05-01T01:10:13.000000,86.74,2.56,0.04,3.34,0
2024-05-01T01:40:08.000000,87.64,2.54,0.04,3.38,0
2024-05-01T02:19:34.000000,85.56,2.58,0.04,3.36,0
2024-05-01T04:32:32.000000,84.84,2.62,0.04,3.32,0
2024-05-01T06:13:37.000000,85.36,2.62,0.04,3.38,0
2024-05-01T09:16:38.000000,84.4,2.62,0.04,3.38,0
2024-05-01T10:18:13.000000,84.26,2.64,0.04,3.4,0
2024-05-01T10:33:11.000000,83.02,2.66,0.04,3.38,0
2024-05-01T13:26:21.000000,82.46,2.68,0.04,3.34,0
2024-05-01T14:12:44.000000,84.88,2.64,0.04,3.38,0
2024-05-01T18:08:42.000000,85.16,2.64,0.04,3.36,0
2024-05-01T21:13:07.000000,86.3,2.62,0.06,3.36,0
2024-05-01T22:04:37.000000,86.3,2.62,0.06,3.36,0
2024-05-01T22:13:41.000000,86.56,2.62,0.06,3.34,0
2024-05-02T00:43:42.000000,85.78,2.64,0.06,3.34,0
2024-05-02T03:46:18.000000,87.48,2.62,0.06,3.36,0
2024-05-02T08:59:50.000000,91.02,2.56,0.06,3.4,0
2024-05-02T10:13:58.000000,90.74,2.56,0.06,3.4,0
2024-05-02T10:20:13.000000,90.68,2.56,0.06,3.4,0
2024-05-02T10:41:53.000000,92.16,2.5,0.06,3.44,0
2024-05-02T16:43:01.000000,94.22,2.44,0.06,3.5,1
2024-05-02T20:24:12.000000,95.12,2.44,0.06,3.5,1
2024-05-02T20:59:13.000000,95.12,2.44,0.06,3.5,1
2024-05-02T23:29:52.000000,94.72,2.44,0.06,3.52,1
2024-05-03T02:18:23.000000,95.18,2.44,0.08,3.52,1
2024-05-03T09:04:26.000000,95.28,2.44,0.08,3.52,1
2024-05-03T10:24:36.000000,93.72,2.5,0.08,3.48,0
2024-05-03T11:20:41.000000,92.94,2.54,0.08,3.48,0
2024-05-03T11:55:53.000000,90.08,2.56,0.08,3.46,0
2024-05-03T13:08:26.000000,90.32,2.56,0.08,3.48,0
2024-05-03T13:20:04.000000,86.06,2.62,0.08,3.42,0
2024-05-03T21:15:50.000000,84.58,2.68,0.08,3.38,0
2024-05-03T22:29:05.000000,85.26,2.66,0.08,3.4,0
2024-05-03T22:42:14.000000,84.98,2.66,0.08,3.36,0
2024-05-03T23:35:55.000000,81.5,2.72,0.08,3.34,0
2024-05-04T05:12:07.000000,80.98,2.74,0.08,3.32,0
2024-05-04T05:48:53.000000,76.42,2.8,0.08,3.32,0
2024-05-04T05:52:34.000000,74.02,2.82,0.06,3.28,0
2024-05-04T06:55:21.000000,72.3,2.88,0.06,3.28,0
2024-05-04T08:32:37.000000,74.28,2.82,0.06,3.36,0
2024-05-04T09:43:56.000000,75.44,2.78,0.06,3.38,0
2024-05-04T12:03:03.000000,74.0,2.84,0.06,3.38,0
2024-05-04T12:55:38.000000,74.24,2.84,0.06,3.38,0
2024-05-04T13:25:51.000000,78.5,2.76,0.06,3.44,0
2024-05-04T13:47:45.000000,80.0,2.72,0.06,3.48,0
2024-05-04T15:57:52.000000,77.8,2.74,0.04,3.44,0
2024-05-04T23:19:24.000000,75.84,2.78,0.04,3.38,0
2024-05-04T23:43:51.000000,73.96,2.84,0.04,3.36,0
2024-05-05T00:32:42.000000,71.26,2.92,0.04,3.32,0
2024-05-05T02:01:26.000000,72.24,2.88,0.04,3.34,0
2024-05-05T05:06:42.000000,74.36,2.8,0.04,3.42,0
2024-05-05T07:15:47.000000,73.04,2.84,0.04,3.34,0
2024-05-05T08:18:07.000000,74.4,2.8,0.04,3.36,0
2024-05-05T09:48:42.000000,74.88,2.78,0.04,3.42,0
2024-05-05T12:48:59.000000,75.7,2.76,0.04,3.4,0
2024-05-05T16:30:21.000000,74.7,2.8,0.04,3.36,0
2024-05-05T19:18:45.000000,72.9,2.84,0.04,3.3,0
2024-05-05T19:30:57.000000,74.14,2.8,0.04,3.32,0
2024-05-05T22:00:58.000000,74.64,2.78,0.04,3.36,0
2024-05-06T00:37:15.000000,71.7,2.82,0.04,3.32,0
2024-05-06T01:05:38.000000,73.28,2.78,0.04,3.34,0
2024-05-06T02:44:39.000000,71.18,2.84,0.02,3.32,0
2024-05-06T04:20:08.000000,72.42,2.78,0.02,3.32,0
2024-05-06T07:03:37.000000,75.9,2.74,0.02,3.34,0
2024-05-06T07:52:26.000000,76.82,2.7,0.02,3.36,0
2024-05-06T09:01:25.000000,74.66,2.76,0.02,3.36,0
2024-05-06T10:26:57.000000,73.74,2.76,0.02,3.34,0
2024-05-06T10:50:59.000000,72.94,2.8,0.02,3.3,0
2024-05-06T12:03:09.000000,74.18,2.78,0.02,3.3,0
2024-05-06T12:22:26.000000,73.04,2.82,0.02,3.28,0
2024-05-06T13:31:39.000000,72.44,2.82,0.02,3.26,0
2024-05-06T14:05:47.000000,70.26,2.88,0.02,3.22,0
2024-05-06T14:59:43.000000,72.94,2.82,0.02,3.22,0
2024-05-06T15:50:19.000000,72.4,2.84,0.02,3.2,0
2024-05-06T18:31:27.000000,71.94,2.84,0.02,3.22,0
2024-05-06T21:14:40.000000,69.74,2.88,0.02,3.2,0
2024-05-06T21:51:49.000000,71.88,2.82,0.02,3.26,0
2024-05-06T22:15:05.000000,71.92,2.8,0.02,3.26,0
2024-05-06T22:19:53.000000,71.56,2.8,0.02,3.26,0
2024-05-06T22:20:24.000000,72.68,2.78,0.02,3.3,0
2024-05-07T00:18:10.000000,72.88,2.78,0.02,3.34,0
2024-05-07T02:24:36.000000,74.2,2.72,0.02,3.38,0
2024-05-07T03:17:41.000000,75.62,2.68,0.02,3.4,0
2024-05-07T05:47:40.000000,75.38,2.7,0.02,3.38,0
2024-05-07T10:25:23.000000,75.52,2.68,0.02,3.38,0
2024-05-07T10:28:59.000000,78.28,2.6,0.02,3.44,0
2024-05-07T12:24:14.000000,78.38,2.6,0.02,3.42,0
2024-05-07T13:22:08.000000,78.14,2.62,0.02,3.44,0
2024-05-07T13:42:35.000000,78.2,2.62,0.02,3.4,0
2024-05-07T22:19:08.000000,76.36,2.7,0.02,3.32,0
2024-05-07T22:24:38.000000,74.22,2.78,0.02,3.28,0
2024-05-07T22:26:35.000000,73.76,2.78,0.02,3.26,0
2024-05-07T22:39:20.000000,75.28,2.74,0.04,3.28,0
2024-05-08T01:33:40.000000,75.52,2.74,0.04,3.3,0
2024-05-08T02:20:45.000000,77.88,2.72,0.06,3.3,0
2024-05-08T04:58:54.000000,76.5,2.78,0.06,3.28,0
2024-05-08T06:50:14.000000,77.06,2.78,0.06,3.32,0
2024-05-08T11:19:42.000000,76.32,2.78,0.06,3.28,0
2024-05-08T20:13:08.000000,77.28,2.72,0.06,3.3,0
2024-05-08T21:27:12.000000,75.74,2.78,0.06,3.24,0
2024-05-08T22:42:43.000000,73.74,2.86,0.06,3.18,0
2024-05-09T00:47:43.000000,76.54,2.78,0.06,3.24,0
2024-05-09T07:43:52.000000,74.84,2.84,0.06,3.22,0
2024-05-09T08:20:47.000000,74.58,2.86,0.06,3.16,0
2024-05-09T08:31:30.000000,75.74,2.82,0.08,3.2,0
2024-05-09T12:34:56.000000,75.22,2.84,0.08,3.22,0
2024-05-09T13:43:16.000000,75.4,2.84,0.08,3.22,0
2024-05-09T14:34:45.000000,78.08,2.84,0.08,3.24,0
2024-05-09T16:28:44.000000,77.48,2.86,0.08,3.22,0
2024-05-09T18:39:27.000000,77.82,2.86,0.08,3.24,0
2024-05-09T19:37:28.000000,77.26,2.88,0.08,3.24,0
2024-05-09T22:42:50.000000,80.16,2.82,0.1,3.28,1
2024-05-09T23:25:47.000000,78.82,2.86,0.1,3.26,1
2024-05-09T23:46:59.000000,74.42,2.94,0.1,3.26,1
2024-05-10T00:31:04.000000,73.16,2.98,0.1,3.22,1
2024-05-10T04:51:39.000000,74.14,2.94,0.1,3.2,1
2024-05-10T07:14:44.000000,71.58,3.0,0.1,3.14,1
2024-05-10T08:07:13.000000,71.92,3.0,0.1,3.18,1
2024-05-10T10:16:52.000000,70.16,3.06,0.1,3.14,1
2024-05-10T11:31:10.000000,69.96,3.06,0.1,3.12,1
2024-05-10T15:30:33.000000,69.12,3.08,0.1,3.12,1
2024-05-10T21:52:02.000000,72.38,3.02,0.1,3.14,1
2024-05-10T21:57:36.000000,69.64,3.1,0.1,3.14,1
2024-05-11T00:50:21.000000,71.56,3.04,0.12,3.16,1
2024-05-11T03:39:53.000000,68.64,3.1,0.1,3.1,1
2024-05-11T07:07:54.000000,70.48,3.06,0.1,3.12,1
2024-05-11T07:56:00.000000,68.18,3.12,0.1,3.08,1
2024-05-11T12:22:36.000000,67.16,3.16,0.1,3.06,1
2024-05-11T12:43:46.000000,65.72,3.22,0.1,3.06,1
2024-05-11T13:57:31.000000,64.92,3.22,0.1,3.04,1
2024-05-11T14:28:08.000000,66.14,3.18,0.1,3.08,1
2024-05-11T15:31:13.000000,64.76,3.22,0.1,3.04,1
2024-05-11T16:06:34.000000,63.76,3.24,0.1,3.04,1
2024-05-11T17:53:39.000000,63.66,3.24,0.1,3.06,1
2024-05-11T19:19:30.000000,63.44,3.26,0.1,3.08,1
2024-05-11T21:23:46.000000,62.78,3.26,0.1,3.06,1
2024-05-11T23:34:14.000000,62.8,3.26,0.1,3.08,1
2024-05-12T01:26:04.000000,64.46,3.22,0.1,3.1,1
2024-05-12T01:39:31.000000,64.6,3.22,0.1,3.16,1
2024-05-12T03:54:37.000000,65.4,3.18,0.1,3.22,1
2024-05-12T06:16:03.000000,65.38,3.18,0.1,3.2,1
2024-05-12T06:23:33.000000,66.82,3.12,0.1,3.22,1
2024-05-12T10:18:59.000000,64.46,3.18,0.08,3.16,0
2024-05-12T13:39:56.000000,60.56,3.22,0.08,3.12,0
2024-05-12T19:53:26.000000,60.24,3.22,0.06,3.14,0
2024-05-13T01:02:20.000000,61.04,3.18,0.06,3.18,0
2024-05-13T01:18:44.000000,61.82,3.16,0.06,3.2,0
2024-05-13T01:39:18.000000,62.24,3.16,0.06,3.24,0
2024-05-13T05:41:25.000000,64.4,3.14,0.08,3.26,0
2024-05-13T06:53:08.000000,68.6,3.06,0.08,3.32,0
2024-05-13T07:50:55.000000,69.28,3.02,0.08,3.36,0
2024-05-13T11:07:46.000000,70.86,3.02,0.08,3.38,0
2024-05-13T12:09:23.000000,70.56,3.04,0.08,3.34,0
2024-05-13T15:55:10.000000,71.86,2.98,0.08,3.38,0
2024-05-13T17:16:34.000000,69.62,3.04,0.06,3.32,0
2024-05-13T19:05:42.000000,71.7,2.98,0.06,3.32,0
2024-05-13T20:44:17.000000,71.8,3.0,0.06,3.36,0
2024-05-13T22:00:37.000000,71.24,3.0,0.06,3.34,0
2024-05-13T22:46:49.000000,70.92,3.02,0.06,3.32,0
2024-05-14T00:06:01.000000,70.44,3.04,0.06,3.3,0
2024-05-14T00:23:46.000000,71.16,3.0,0.06,3.32,0
2024-05-14T01:34:06.000000,69.82,3.0,0.04,3.3,0
2024-05-14T02:03:03.000000,69.18,3.04,0.04,3.28,0
2024-05-14T06:01:29.000000,69.62,3.02,0.04,3.26,0
2024-05-14T06:59:19.000000,71.96,2.96,0.04,3.3,0
2024-05-14T06:59:32.000000,73.2,2.94,0.04,3.34,0
2024-05-14T07:31:30.000000,75.8,2.88,0.04,3.42,0
2024-05-14T07:49:31.000000,75.76,2.86,0.04,3.38,0
2024-05-14T10:00:10.000000,77.88,2.78,0.04,3.44,0
2024-05-14T12:29:27.000000,78.38,2.78,0.04,3.48,0
2024-05-14T12:35:06.000000,77.96,2.8,0.04,3.44,0
2024-05-14T13:59:40.000000,76.1,2.8,0.04,3.46,0
2024-05-14T15:21:28.000000,77.44,2.74,0.04,3.48,0
2024-05-14T18:56:15.000000,75.66,2.78,0.02,3.46,0
2024-05-15T00:19:25.000000,78.74,2.72,0.02,3.52,0
2024-05-15T00:30:34.000000,76.56,2.78,0.02,3.5,0
2024-05-15T02:13:12.000000,79.44,2.72,0.02,3.56,0
2024-05-15T06:37:00.000000,82.32,2.66,0.02,3.6,0
2024-05-15T06:55:02.000000,82.28,2.66,0.02,3.58,0
2024-05-15T08:00:27.000000,82.08,2.68,0.02,3.6,0
2024-05-15T08:24:21.000000,82.4,2.68,0.02,3.56,0
2024-05-15T08:49:38.000000,83.34,2.66,0.02,3.6,0
2024-05-15T09:20:36.000000,84.38,2.64,0.02,3.62,0
2024-05-15T12:39:54.000000,88.02,2.56,0.02,3.68,0
2024-05-15T13:02:26.000000,87.66,2.58,0.02,3.62,0
2024-05-15T14:02:05.000000,86.08,2.64,0.02,3.6,0
2024-05-15T15:02:34.000000,85.94,2.64,0.02,3.54,0
2024-05-15T16:09:04.000000,86.62,2.64,0.02,3.52,0
2024-05-15T18:53:30.000000,90.44,2.58,0.04,3.54,0
2024-05-16T00:42:17.000000,89.8,2.6,0.04,3.52,0
2024-05-16T01:28:29.000000,90.38,2.56,0.04,3.56,0
2024-05-16T02:02:52.000000,90.94,2.56,0.04,3.56,0
2024-05-16T04:34:31.000000,91.54,2.56,0.04,3.6,0
